RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
1,1,Tiger Woods,42,13.22,555.17,-228.59,442.45,
2,2,Adam Scott,41,9.25,379.42,-173.83,292.54,
3,3,Phil Mickelson,49,8.52,417.55,-159.17,346.85,
4,6,Henrik Stenson,52,8.23,428.07,-63.62,380.78,
5,5,Justin Rose,52,7.78,404.66,-211.34,281.16,
6,4,Rory McIlroy,48,7.50,360.19,-351.97,90.85,
7,9,Steve Stricker,40,6.88,275.04,-142.31,226.75,
8,7,Matt Kuchar,52,6.64,345.42,-171.44,290.53,
9,8,Brandt Snedeker,52,6.27,325.86,-186.59,240.39,
10,10,Jason Dufner,52,6.08,315.93,-164.51,210.65,
11,11,Graeme McDowell,52,5.52,287.20,-155.55,189.89,
12,12,Zach Johnson,52,5.52,286.87,-130.13,204.66,
13,13,Jim Furyk,50,5.21,260.35,-115.81,177.06,
14,15,Keegan Bradley,52,5.11,265.66,-172.28,178.95,
15,14,Luke Donald,51,5.10,259.87,-288.89,109.03,
16,16,Jason Day,45,4.91,220.75,-113.34,207.02,
17,18,Sergio Garcia,50,4.65,232.47,-153.79,154.26,
18,17,Lee Westwood,52,4.62,240.17,-207.05,133.55,
19,19,Charl Schwartzel,52,4.51,234.53,-156.17,138.49,
20,20,Ian Poulter,48,4.47,214.65,-139.62,99.38,
21,30,Jordan Spieth,40,4.37,174.84,-9.08,178.81,
22,21,Ernie Els,52,4.31,223.91,-127.45,128.31,
23,25,Dustin Johnson,48,4.26,204.58,-152.68,148.04,
24,28,Webb Simpson,52,4.18,217.59,-188.11,149.32,
25,22,Hunter Mahan,52,4.09,212.72,-147.88,160.81,
26,24,Bubba Watson,47,4.06,190.67,-160.33,91.56,
27,27,Nick Watney,52,3.99,207.25,-145.75,118.40,
28,23,Louis Oosthuizen,52,3.99,207.23,-183.23,70.00,
29,26,Bill Haas,52,3.96,206.14,-122.81,166.38,
30,29,Hideki Matsuyama,40,3.63,145.34,-30.79,124.45,
31,31,Matteo Manassero,52,3.10,161.40,-80.28,107.02,
32,33,Graham DeLaet,50,3.01,150.30,-26.61,136.63,
33,32,Rickie Fowler,50,2.98,148.86,-120.87,97.89,
34,42,Billy Horschel,52,2.91,151.44,-32.30,155.88,
35,35,Jonas Blixt,52,2.91,151.13,-50.45,112.87,
36,34,Branden Grace,52,2.90,150.89,-97.40,82.60,
37,38,Kevin Streelman,52,2.90,150.76,-46.71,156.05,
38,37,Richard Sterne,44,2.85,125.42,-34.62,115.35,
39,36,Peter Hanson,52,2.84,147.80,-139.61,47.05,
40,39,Scott Piercy,52,2.80,145.75,-86.28,91.87,
41,40,Bo Van Pelt,52,2.78,144.45,-135.72,52.70,
42,41,Martin Kaymer,52,2.77,144.26,-127.17,81.05,
43,43,Jamie Donaldson,48,2.66,127.69,-79.35,94.63,
44,46,Ryan Moore,48,2.62,125.68,-81.08,74.17,
45,44,Miguel Angel Jiménez,48,2.59,124.46,-65.53,77.56,
46,45,Thomas Bjørn,50,2.58,129.09,-86.25,96.79,
47,47,Francesco Molinari,52,2.56,132.86,-103.27,58.98,
48,49,Boo Weekley,52,2.47,128.21,-26.31,126.18,
49,48,Thorbjørn Olesen,52,2.46,127.74,-77.23,91.24,
50,52,D.A. Points,52,2.40,124.69,-54.22,117.87,
51,54,Nicolas Colsaerts,52,2.36,122.94,-98.87,63.96,
52,50,David Lynn,52,2.35,122.40,-75.04,81.62,
53,51,Ángel Cabrera,48,2.35,112.81,-29.53,112.87,
54,53,Gonzalo Fernandez-Castaño,52,2.29,119.08,-87.42,74.15,
55,55,Joost Luiten,52,2.24,116.46,-56.37,96.38,
56,56,Michael Thompson,52,2.21,115.11,-66.95,95.32,
57,57,Robert Garrigus,52,2.21,114.90,-86.85,53.58,
58,58,Thongchai Jaidee,52,2.19,113.94,-56.90,77.31,
59,60,Martin Laird,50,2.19,109.42,-75.77,84.59,
60,61,Bernd Wiesberger,52,2.16,112.46,-63.73,71.19,
61,59,Marc Leishman,52,2.16,112.10,-55.67,80.42,
62,68,Brendon de Jonge,52,2.14,111.21,-58.08,79.90,
63,62,Stephen Gallacher,50,2.14,106.84,-56.21,82.83,
64,63,Jimmy Walker,52,2.12,110.46,-54.00,92.95,
65,64,Tim Clark,41,2.11,86.32,-40.12,61.46,
66,74,Roberto Castro,52,2.09,108.89,-22.53,98.74,
67,65,Chris Wood,45,2.08,93.44,-44.86,78.12,
68,69,Patrick Reed,41,2.05,84.17,-7.25,81.27,
69,66,Paul Lawrie,51,2.05,104.49,-105.91,33.98,
70,67,Carl Pettersson,52,2.05,106.37,-102.89,38.61,
71,70,Harris English,52,2.00,103.82,-34.96,91.77,
72,71,Russell Henley,52,1.97,102.57,-37.56,89.16,
73,73,Mikko Ilonen,41,1.93,79.11,-16.47,76.15,
74,77,Freddie Jacobson,40,1.93,77.13,-80.69,65.71,
75,72,Marcel Siem,52,1.92,99.91,-66.78,58.66,
76,75,Alex Noren,47,1.91,89.61,-75.84,54.66,
77,76,John Merrick,52,1.91,99.08,-36.27,96.05,
78,79,Brett Rumford,52,1.85,96.33,-30.10,83.25,
79,78,Kyle Stanley,52,1.85,96.14,-72.23,71.94,
80,80,John Huh,52,1.83,95.08,-50.97,73.10,
81,81,Scott Stallings,52,1.82,94.81,-49.98,76.56,
82,90,Gary Woodland,52,1.82,94.70,-48.95,86.68,
83,82,George Coetzee,52,1.79,93.28,-80.17,53.37,
84,83,Shane Lowry,52,1.79,92.90,-62.53,47.72,
85,84,Ken Duke,52,1.78,92.39,-40.33,77.20,
86,85,Kiradech Aphibarnrat,52,1.77,91.95,-38.89,81.00,
87,86,David Lingmerth,52,1.77,91.83,-30.99,83.03,
88,87,Luke Guthrie,41,1.76,72.22,-32.24,48.96,
89,89,Chris Kirk,52,1.75,91.19,-55.84,74.67,
90,88,David Toms,40,1.75,70.09,-84.41,36.41,
91,91,Charles Howell III,52,1.74,90.37,-69.21,89.86,
92,92,Ryan Palmer,49,1.74,85.11,-53.44,68.47,
93,93,Kevin Chappell,52,1.71,88.90,-36.37,82.82,
94,95,Marcus Fraser,52,1.71,88.69,-68.36,46.53,
95,94,Padraig Harrington,52,1.66,86.08,-70.34,49.54,
96,96,Geoff Ogilvy,48,1.65,79.31,-75.04,49.65,
97,97,Matt Jones,51,1.65,84.01,-15.80,82.14,
98,98,Brooks Koepka,40,1.63,65.17,-9.09,58.77,
99,99,Charley Hoffman,52,1.61,83.89,-42.03,69.43,
100,100,Peter Uihlein,44,1.61,70.90,-13.06,66.09,
101,101,Paul Casey,50,1.60,79.85,-46.83,61.39,
102,104,Hiroyuki Fujita,52,1.59,82.70,-75.87,17.44,
103,102,Victor Dubuisson,40,1.59,63.57,-33.83,47.83,
104,103,John Senden,52,1.58,81.98,-101.56,38.70,
105,105,Kevin Stadler,52,1.57,81.41,-43.85,57.47,
106,106,Chris Stroud,52,1.55,80.78,-30.92,75.66,
107,108,Marc Warren,52,1.52,78.93,-31.14,58.88,
108,107,Rafa Cabrera Bello,52,1.50,78.11,-72.92,40.47,
109,109,Danny Willett,49,1.49,73.25,-47.52,36.84,
110,110,Sangmoon Bae,52,1.49,77.73,-84.63,65.50,
111,116,Scott Jamieson,52,1.49,77.25,-48.42,43.58,
112,112,Brian Davis,52,1.48,77.11,-46.35,59.83,
113,111,K.J. Choi,52,1.48,77.07,-95.59,54.18,
114,114,Matt Every,52,1.48,76.93,-40.47,53.67,
115,113,Brendan Jones,45,1.48,66.44,-44.94,25.24,
116,115,Pablo Larrazabal,52,1.47,76.65,-63.18,50.24,
117,123,Hyung-Sung Kim,51,1.46,74.33,-35.73,42.44,
118,121,Daniel Summerhays,52,1.44,74.62,-24.40,58.04,
119,120,Ross Fisher,52,1.43,74.32,-44.30,43.47,
120,118,Thaworn Wiratchant,52,1.43,74.23,-52.98,23.42,
121,122,Grégory Bourdy,52,1.43,74.16,-36.59,54.06,
122,119,Anders Hansen,44,1.42,62.61,-71.85,33.44,
123,117,Richie Ramsay,52,1.42,73.96,-66.22,29.14,
124,124,Jaco Van Zyl,52,1.41,73.52,-48.69,61.17,
125,125,Rory Sabbatini,52,1.39,72.50,-45.76,55.93,
126,127,Michael Putnam,46,1.39,63.83,-14.35,57.61,
127,128,David Hearn,52,1.36,70.74,-29.16,59.22,
128,126,Raphael Jacquelin,51,1.35,69.06,-46.30,43.93,
129,129,Derek Ernst,40,1.34,53.50,-4.76,58.26,
130,130,Morgan Hoffmann,40,1.33,53.12,-15.87,39.22,
131,131,Josh Teater,52,1.32,68.82,-36.73,60.85,
132,134,Sung Joon Park,41,1.30,53.34,-7.63,51.19,
133,132,Thomas Aiken,52,1.30,67.41,-50.67,45.70,
134,133,Darren Fichardt,52,1.29,67.01,-32.80,52.36,
135,229,Julien Quesne,48,1.29,61.85,-32.52,48.12,
136,135,Charlie Beljan,48,1.28,61.49,-26.06,44.37,
137,138,Mark Wilson,49,1.26,61.76,-66.26,44.28,
138,137,Pat Perez,48,1.26,60.44,-41.21,43.75,
139,148,Felipe Aguilar,52,1.25,64.89,-34.23,61.11,
140,136,Eduardo De La Riva,43,1.24,53.50,-19.79,34.45,
141,139,Seung-Yul Noh,52,1.24,64.66,-51.21,34.94,
142,141,Ben Martin,50,1.23,61.45,-8.40,55.67,
143,142,John Rollins,52,1.21,62.72,-48.17,50.04,
144,143,Stewart Cink,46,1.20,55.23,-23.51,54.17,
145,140,Simon Khan,41,1.20,49.19,-14.53,48.02,
146,144,Ryo Ishikawa,52,1.20,62.28,-73.46,26.54,
147,145,Cameron Tringale,52,1.17,61.02,-45.27,51.05,
148,146,Jason Kokrak,52,1.17,60.81,-28.21,54.57,
149,147,Brian Gay,52,1.16,60.26,-32.27,62.28,
150,153,Gaganjeet Bhullar,42,1.15,48.31,-33.23,13.74,
151,154,Bob Estes,45,1.15,51.68,-28.81,37.22,
152,150,William McGirt,52,1.14,59.48,-29.08,41.74,
153,149,Simon Dyson,52,1.13,58.96,-79.37,36.52,
154,155,Tommy Fleetwood,52,1.13,58.78,-28.45,54.10,
155,152,Kristoffer Broberg,40,1.13,45.13,-29.00,2.25,
156,156,John Peterson,40,1.13,45.08,-12.64,37.59,
157,151,Ben Crane,50,1.12,55.90,-64.34,34.93,
158,223,Koumei Oda,51,1.12,56.95,-49.90,26.80,
159,157,J.J. Henry,52,1.11,57.55,-31.92,36.76,
160,158,Greg Chalmers,52,1.10,57.31,-73.71,33.53,
161,159,Bud Cauley,52,1.08,56.40,-48.37,26.64,
162,173,WC Liang,52,1.08,56.33,-23.42,33.81,
163,160,Johnson Wagner,52,1.08,56.07,-54.44,34.80,
164,164,K.T. Kim,52,1.08,56.06,-71.26,19.69,
165,167,Andres Romero,48,1.08,51.67,-40.24,31.58,
166,162,Brendan Steele,52,1.08,55.94,-36.18,47.60,
167,161,Brad Kennedy,47,1.08,50.55,-33.78,32.27,
168,163,Brian Harman,52,1.07,55.88,-24.37,40.07,
169,200,Kyoung-Hoon Lee,42,1.06,44.61,-21.96,25.05,
170,166,Jeff Overton,52,1.05,54.82,-55.60,29.85,
171,165,Ben Curtis,50,1.05,52.59,-47.43,18.20,
172,168,Charlie Wi,52,1.04,54.26,-49.02,25.94,
173,170,Søren Kjeldsen,52,1.04,54.07,-34.49,31.26,
174,177,Hideto Tanihara,49,1.04,50.89,-25.76,27.14,
175,171,"Ted Potter, Jr.",52,1.03,53.63,-42.21,34.27,
176,172,David Howell,52,1.03,53.38,-25.62,40.96,
177,169,Kevin Na,41,1.02,41.99,-67.69,5.75,
178,224,Steve Webster,52,1.02,53.23,-29.87,38.69,
179,174,Edward Loar,52,1.02,53.03,-12.43,50.63,
180,175,Nicholas Thompson,52,1.02,53.02,-17.27,46.03,
181,179,Vijay Singh,49,1.00,49.15,-58.47,17.42,
182,178,Alejandro Cañizares,52,.99,51.63,-27.77,34.51,
183,198,Fredrik Andersson Hed,51,.99,50.44,-46.37,12.02,
184,184,Jerry Kelly,51,.99,50.42,-31.89,44.60,
185,176,Yoshinori Fujimoto,41,.99,40.40,-25.49,13.16,
186,181,Aaron Baddeley,51,.98,50.14,-69.42,31.16,
187,180,Bryce Molder,52,.98,50.99,-45.64,36.26,
188,217,Shingo Katayama,51,.98,49.79,-32.91,30.86,
189,182,Jeff Maggert,52,.97,50.66,-15.86,45.45,
190,186,Chesson Hadley,40,.97,38.89,-.94,39.83,
191,183,Anirban Lahiri,40,.97,38.66,-21.87,25.69,
192,185,Ricardo Santos,52,.97,50.21,-29.51,47.68,
193,187,Scott Brown,52,.96,50.09,-25.46,49.59,
194,195,Romain Wattel,51,.96,48.89,-32.27,27.30,
195,189,Prayad Marksaeng,52,.95,49.32,-27.61,42.20,
196,192,Mike Hendry,40,.94,37.64,-16.24,27.19,
197,190,Joachim B Hansen,45,.93,41.99,-13.72,23.11,
198,191,Toru Taniguchi,50,.93,46.61,-54.86,12.35,
199,196,Daan Huizing,40,.93,37.22,,37.22,
200,188,Robert Rock,52,.92,48.00,-56.64,26.16,
201,193,Jung-gon Hwang,52,.92,47.89,-29.10,20.19,
202,194,James Hahn,52,.92,47.68,-25.49,35.49,
203,197,Justin Leonard,52,.91,47.49,-23.01,44.09,
204,199,Jonathan Byrd,44,.91,40.15,-56.01,17.04,
205,202,Richard Lee,52,.89,46.44,-18.45,38.33,
206,209,Toshinori Muto,52,.88,45.86,-47.89,14.41,
207,201,Jeev Milkha Singh,52,.88,45.81,-49.98,13.43,
208,205,Jason Bohn,52,.88,45.73,-18.09,32.46,
209,204,Garth Mulroy,52,.88,45.57,-39.07,28.32,
210,216,Andrea Pavan,51,.87,44.60,-18.47,41.55,
211,206,Patrick Cantlay,40,.87,34.94,-16.77,29.20,
212,207,Martin Flores,52,.87,45.28,-23.71,35.56,
213,222,Hennie Otto,52,.87,45.15,-39.02,32.81,
214,208,Tommy Gainey,52,.86,44.73,-49.38,19.07,
215,210,Trevor Immelman,52,.86,44.59,-33.41,34.56,
216,203,Michael Hoey,52,.85,44.39,-47.86,28.76,
217,214,Craig Lee,51,.85,43.39,-14.94,38.15,
218,211,Edoardo Molinari,40,.84,33.74,-29.06,28.20,
219,219,Shiv Kapur,52,.84,43.61,-22.31,30.94,
220,233,Sihwan Kim,40,.84,33.46,-6.50,26.68,
221,228,Alvaro Quiros,47,.84,39.27,-55.68,18.23,
222,212,Retief Goosen,40,.84,33.40,-49.55,13.52,
223,215,Yuta Ikeda,52,.83,42.95,-46.53,8.21,
224,218,Shawn Stefani,49,.82,40.27,-17.58,22.48,
225,213,Hyun-woo Ryu,51,.82,41.69,-22.42,18.73,
226,220,Brian Stuard,52,.82,42.47,-17.62,42.08,
227,231,Adilson da Silva,50,.81,40.61,-13.78,32.70,
228,226,D.H. Lee,52,.81,41.99,-25.63,31.98,
229,225,Eddie Pepperell,40,.81,32.23,-11.62,22.23,
230,234,Scott Hend,50,.80,40.23,-22.52,26.02,
231,221,Jake Roos,46,.80,36.69,-15.15,23.11,
232,239,Morten Orum Madsen,43,.80,34.25,-10.38,25.77,
233,227,Ben Kohles,40,.80,31.81,-15.98,19.50,
234,238,Lucas Glover,42,.80,33.39,-32.26,36.61,
235,245,Satoshi Kodaira,40,.79,31.75,-4.62,30.40,
236,232,James Driscoll,52,.79,41.24,-20.40,35.40,
237,235,Andrew Svoboda,52,.79,40.98,-11.26,35.46,
238,230,Peter Lawrie,52,.79,40.91,-35.72,19.17,
239,237,Brendon Todd,52,.78,40.63,-10.27,38.38,
240,240,Marco Crespi,40,.77,30.99,-8.68,22.11,
241,236,Spencer Levin,40,.77,30.88,-47.22,12.23,
242,241,Paul Waring,40,.77,30.84,-6.55,27.40,
243,242,Casey Wittenberg,52,.76,39.36,-32.86,17.69,
244,243,Grégory Havret,52,.75,39.24,-32.31,31.70,
245,250,Ashun Wu,41,.75,30.93,-19.02,7.83,
246,276,Emiliano Grillo,46,.75,34.54,-9.54,27.18,
247,244,I J Jang,52,.75,38.89,-22.95,19.00,
248,249,George McNeill,49,.74,36.44,-39.36,25.60,
249,247,Francois Calmels,40,.74,29.62,-1.60,31.22,
250,246,Greg Owen,52,.74,38.38,-25.39,21.86,
251,262,David Horsey,52,.73,38.18,-23.44,34.25,
252,248,Justin Hicks,52,.73,38.05,-19.52,25.39,
253,252,Davis Love III,40,.73,29.05,-31.06,12.07,
254,260,David Drysdale,52,.72,37.70,-26.98,21.32,
255,261,Woody Austin,46,.72,33.30,-10.16,28.24,
256,253,Camilo Villegas,52,.72,37.52,-32.47,31.82,
257,255,Lee Slattery,52,.71,37.05,-34.66,19.97,
258,250,Magnus Carlsson,49,.71,34.85,-26.14,15.43,
259,259,Juvic Pagunsan,46,.71,32.71,-34.22,10.36,
260,256,Chad Campbell,52,.71,36.97,-31.88,20.66,
261,257,Graeme Storm,52,.71,36.88,-17.63,27.55,
262,258,Troy Matteson,52,.70,36.65,-29.32,12.87,
263,254,Ricardo Gonzalez,45,.70,31.50,-20.12,22.32,
264,264,Jose-Filipe Lima,45,.70,31.47,-9.54,28.84,
265,263,Arnond Vongvanij,40,.69,27.77,-11.45,11.86,
266,318,Adrian Otaegui,46,.69,31.56,-2.77,29.33,
267,266,Peter Senior,40,.68,27.11,-14.98,1.50,
268,267,Russell Knox,52,.68,35.17,-16.56,25.80,
269,265,Robert Karlsson,52,.67,35.08,-56.55,20.76,
270,279,Mark Foster,52,.67,34.97,-36.52,20.57,
271,268,Justin Bolli,52,.67,34.96,-17.02,21.60,
272,268,Kunihiro Kamii,48,.67,32.14,-20.64,15.77,
273,295,Seve Benson,52,.67,34.70,-11.66,27.89,
274,271,Kevin Tway,40,.67,26.67,-1.82,25.41,
275,270,Stuart Appleby,52,.66,34.49,-13.88,24.96,
276,278,Angelo Que,44,.66,28.99,-9.97,20.89,
277,272,James Kingston,52,.65,33.86,-17.44,30.84,
278,273,Robert Streb,52,.65,33.83,-16.44,20.44,
279,277,Damian McGrane,52,.64,33.50,-17.39,25.04,
280,280,Jim Herman,52,.64,33.37,-12.06,24.24,
281,275,Trevor Fisher Jr,40,.64,25.60,-17.64,14.57,
282,289,Michio Matsumura,51,.64,32.61,-21.45,23.10,
283,274,Peter Whiteford,52,.64,33.12,-21.59,27.32,
284,282,Wade Ormsby,40,.64,25.47,-6.47,23.65,
285,281,Tom Gillis,51,.63,32.23,-30.24,10.58,
286,305,Tomohiro Kondo,48,.63,30.30,-34.27,17.33,
287,283,Blake Adams,40,.63,25.12,-37.49,0,
288,285,Dylan Frittelli,40,.63,25.02,-2.28,26.28,
289,284,Erik Compton,52,.62,32.43,-18.67,32.03,
290,291,Siddikur Rahman,42,.62,26.09,-23.97,14.21,
291,288,John Parry,52,.62,32.26,-9.02,27.91,
292,312,Maximilian Kieffer,49,.62,30.38,-13.14,22.46,
293,311,Espen Kofstad,52,.62,32.24,-21.95,8.49,
294,287,Alex Aragon,49,.62,30.19,-9.70,25.96,
295,286,Seuk-hyun Baek,40,.62,24.64,-9.93,18.12,
296,290,Dawie van der Walt,52,.61,31.75,-16.15,28.40,
297,292,Alexander Levy,44,.61,26.82,-4.88,22.17,
298,296,Shunsuke Sonoda,41,.60,24.78,-14.52,16.00,
299,301,Dicky Pride,50,.60,30.18,-23.40,16.28,
300,293,Y.E. Yang,52,.60,31.25,-57.02,9.97,
301,328,Simon Thornton,40,.60,23.94,-10.14,22.12,
302,302,Mark Anderson,52,.60,30.95,-13.91,25.84,
303,294,Kenichi Kuboya,52,.59,30.92,-39.39,3.04,
304,300,Nick Cullen,40,.59,23.77,-13.94,13.20,
305,306,Sean O'Hair,51,.59,30.22,-45.68,15.89,
306,307,Prom Meesawat,48,.59,28.43,-24.16,6.82,
307,303,Chez Reavie,52,.59,30.66,-44.80,23.20,
308,297,Mikko Korhonen,41,.59,24.17,-11.13,14.28,
309,298,S.K. Ho,48,.59,28.17,-19.59,19.48,
310,299,Han Lee,47,.58,27.49,-19.59,1.20,
311,310,Scott Langley,40,.58,23.33,-6.44,25.46,
312,309,Jake Higginbottom,40,.58,23.31,-7.95,12.15,
313,304,Anthony Wall,40,.58,23.30,-28.45,10.15,
314,308,Cameron Percy,52,.58,30.19,-21.31,8.66,
315,320,Will Wilcox,46,.58,26.59,-8.90,25.16,
316,314,Bronson La'Cassie,52,.58,30.05,-4.76,27.86,
317,324,Tim Wilkinson,50,.57,28.64,-7.38,27.92,
318,312,Danny Lee,52,.57,29.77,-31.80,22.39,
319,319,Steven Bowditch,52,.57,29.72,-10.29,27.19,
320,317,Kazuhiro Yamashita,49,.57,27.83,-17.92,9.80,
320,316,Yusaku Miyazato,50,.57,28.40,-21.88,11.65,
322,323,Jens Dantorp,40,.57,22.68,-3.63,20.06,
323,322,Ricky Barnes,52,.56,29.31,-29.68,23.45,
324,347,Roope Kakko,40,.56,22.50,-6.71,15.59,
325,315,Alexandre Kaleka,50,.56,28.10,-15.43,13.92,
326,321,Whee Kim,40,.56,22.43,-12.89,12.74,
327,326,Kevin Kisner,52,.56,29.12,-12.89,24.89,
328,345,Robert Dinwiddie,46,.56,25.72,-5.33,21.80,
329,325,Andreas Hartø,52,.56,28.98,-18.07,14.56,
330,331,Peter Malnati,40,.55,22.14,-.03,22.17,
331,330,Jbe' Kruger,52,.55,28.61,-38.43,20.23,
332,358,Robert-Jan Derksen,51,.55,28.02,-16.06,22.31,
333,327,Richard Green,50,.55,27.34,-25.37,14.01,
334,333,Gareth Maybin,52,.55,28.38,-11.49,25.36,
335,329,J.B. Holmes,40,.54,21.78,-32.18,0,
336,332,Scott Strange,40,.54,21.77,-8.66,23.69,
