RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
34,31,Scott Piercy,52,3.25,169.21,-65.07,122.88,
35,32,Kevin Kisner,52,3.20,166.15,-107.82,68.89,
36,37,Daniel Berger,52,3.09,160.59,-76.33,111.21,
37,36,Kevin Na,52,3.07,159.83,-114.59,94.34,
38,35,Byeong Hun An,52,3.05,158.75,-94.18,90.30,
39,38,Bill Haas,50,2.97,148.57,-104.31,112.43,
40,41,William McGirt,52,2.97,154.37,-48.03,135.76,
41,40,Shane Lowry,51,2.92,149.03,-114.41,82.98,
42,39,Thomas Pieters,49,2.92,143.02,-56.51,111.62,
43,65,Francesco Molinari,52,2.85,148.09,-70.68,110.30,
44,46,Matthew Fitzpatrick,52,2.76,143.66,-68.16,73.89,
45,48,Gary Woodland,50,2.74,137.04,-75.36,107.49,
46,43,Lee Westwood,49,2.74,134.12,-92.12,91.97,
47,45,Thongchai Jaidee,52,2.74,142.29,-99.42,72.96,
48,51,Martin Kaymer,52,2.67,139.10,-122.49,93.64,
49,47,Søren Kjeldsen,52,2.67,138.93,-74.45,75.14,
50,44,Andy Sullivan,52,2.66,138.33,-92.39,87.00,
51,49,Charley Hoffman,52,2.62,136.27,-86.79,96.97,
52,50,Marc Leishman,51,2.60,132.36,-96.72,65.35,
53,53,Tyrrell Hatton,51,2.53,128.85,-51.00,101.40,
54,52,Danny Lee,52,2.52,131.16,-81.16,79.02,
55,58,Si Woo Kim,52,2.50,130.00,-23.06,121.71,
56,54,K.T. Kim,52,2.46,128.12,-58.06,77.22,
57,55,David Lingmerth,52,2.44,126.83,-76.55,82.87,
58,56,Bernd Wiesberger,52,2.42,125.65,-98.10,71.71,
59,57,Daniel Summerhays,52,2.35,121.98,-50.44,91.00,
60,62,Jason Dufner,52,2.34,121.78,-52.79,118.33,
61,59,James Hahn,52,2.31,120.03,-53.76,96.48,
62,60,Joost Luiten,52,2.29,118.94,-74.83,102.19,
63,61,Ryan Palmer,48,2.25,107.90,-81.77,81.86,
64,63,Harris English,52,2.20,114.35,-60.47,93.21,
65,64,Kiradech Aphibarnrat,52,2.14,111.43,-79.66,46.29,
66,70,Roberto Castro,49,2.13,104.61,-19.91,97.49,
67,66,Webb Simpson,44,2.10,92.43,-65.72,65.30,
68,67,Luke Donald,52,2.10,109.11,-65.20,79.67,
69,69,Scott Hend,52,2.09,108.64,-51.53,92.31,
70,68,Billy Horschel,50,2.08,104.16,-118.02,80.53,
71,71,Fabián Gómez,52,2.00,104.06,-52.58,93.91,
72,74,Jhonattan Vegas,52,1.97,102.60,-22.37,93.46,
73,72,Chris Kirk,52,1.97,102.46,-102.80,71.84,
74,75,Hideto Tanihara,50,1.97,98.32,-40.29,75.44,
75,77,Sean O'Hair,52,1.92,100.06,-42.38,74.51,
76,73,Tony Finau,52,1.89,98.31,-57.51,69.02,
77,80,Andrew Johnston,50,1.87,93.55,-33.82,90.64,
78,76,Robert Streb,52,1.84,95.90,-86.27,42.25,
79,82,Steve Stricker,40,1.82,72.61,-26.81,68.84,
80,78,Graeme McDowell,52,1.81,94.25,-79.34,61.36,
81,79,Jim Herman,52,1.81,93.91,-37.41,80.70,
82,81,Thorbjørn Olesen,52,1.78,92.50,-64.40,57.84,
83,90,Bradley Dredge,40,1.76,70.51,-27.45,65.21,
84,84,Smylie Kaufman,50,1.76,88.13,-40.13,52.66,
85,88,Rikard Karlberg,47,1.75,82.46,-32.75,58.98,
86,87,Jason Kokrak,52,1.74,90.28,-36.69,84.46,
87,85,Brendan Steele,51,1.73,88.01,-59.39,52.11,
88,86,Anirban Lahiri,52,1.72,89.50,-85.77,42.60,
89,89,Jeunghun Wang,52,1.70,88.63,-34.09,74.52,
90,83,Jaco Van Zyl,49,1.70,83.11,-44.57,44.54,
91,100,Yuta Ikeda,52,1.65,85.91,-53.18,50.28,
92,94,Jamie Lovemark,52,1.56,80.98,-32.97,68.63,
93,120,Ross Fisher,50,1.55,77.68,-58.12,41.02,
94,91,Matt Jones,52,1.55,80.47,-69.08,27.71,
95,93,Jamie Donaldson,52,1.53,79.73,-87.03,31.60,
96,98,Jon Curran,52,1.52,79.06,-28.68,66.98,
97,95,Brandon Stone,50,1.52,75.93,-29.43,67.73,
98,97,Charles Howell III,52,1.52,78.89,-47.89,63.29,
99,92,Victor Dubuisson,45,1.50,67.69,-84.58,9.79,
100,96,Marcus Fraser,52,1.50,78.08,-37.76,64.71,
101,99,Patton Kizzire,52,1.50,77.83,-41.56,43.56,
102,101,Russell Henley,49,1.48,72.66,-73.08,36.98,
103,102,Jerry Kelly,47,1.48,69.37,-36.09,55.22,
104,105,Vaughn Taylor,46,1.45,66.67,-24.05,71.21,
105,183,Alexander Levy,52,1.44,75.07,-64.99,58.66,
106,104,Colt Knost,52,1.42,73.80,-32.66,66.46,
106,103,Kevin Streelman,52,1.42,73.80,-53.68,67.86,
108,121,Young-han Song,52,1.40,72.68,-30.85,57.06,
109,109,Bryson DeChambeau,40,1.40,55.90,-6.78,54.45,
110,111,Wesley Bryan,40,1.38,55.34,-4.81,60.15,
111,107,James Morrison,52,1.38,71.90,-49.67,37.52,
112,110,Kyle Reifers,52,1.38,71.70,-32.16,57.91,
113,130,Ryo Ishikawa,50,1.37,68.47,-43.18,28.56,
114,106,Soomin Lee,50,1.35,67.73,-21.91,60.23,
115,108,Ian Poulter,43,1.35,58.15,-74.54,20.34,
116,112,Grégory Bourdy,52,1.35,70.00,-37.18,49.62,
117,114,David Hearn,52,1.35,69.98,-43.62,44.63,
118,113,John Senden,52,1.34,69.89,-66.88,41.69,
119,116,K.J. Choi,44,1.33,58.73,-33.97,65.04,
120,115,Keegan Bradley,52,1.33,69.09,-70.93,37.98,
121,119,Billy Hurley III,52,1.32,68.50,-20.64,63.43,
122,117,Ben Martin,52,1.32,68.49,-66.40,43.51,
123,118,Brian Harman,52,1.31,68.36,-56.69,45.30,
124,128,Nicolas Colsaerts,52,1.29,66.82,-31.00,57.75,
125,122,Patrick Rodgers,52,1.28,66.53,-35.08,38.34,
126,123,Troy Merritt,52,1.27,65.90,-48.09,40.97,
127,124,Freddie Jacobson,40,1.26,50.36,-37.14,46.62,
128,127,Julien Quesne,52,1.26,65.44,-29.82,48.08,
129,125,Alex Cejka,52,1.26,65.37,-37.84,41.57,
130,126,Brian Stuard,52,1.25,64.87,-22.44,61.91,
131,132,Jon Rahm,40,1.22,48.98,-6.26,45.19,
132,129,Anthony Wall,48,1.22,58.69,-30.68,34.27,
133,136,J.J. Spaun,40,1.21,48.59,-7.55,41.89,
134,165,Rich Bland,52,1.21,62.96,-26.14,56.16,
135,134,Chez Reavie,51,1.21,61.61,-25.93,43.45,
136,133,Bryce Molder,52,1.18,61.46,-30.44,51.02,
137,135,Vijay Singh,46,1.18,54.33,-24.45,43.53,
138,131,Jason Bohn,48,1.18,56.67,-59.68,3.93,
139,141,Aaron Baddeley,52,1.16,60.25,-19.57,58.83,
140,137,Kristoffer Broberg,52,1.15,60.01,-56.90,8.03,
141,140,Padraig Harrington,52,1.14,59.54,-44.77,43.19,
142,139,George Coetzee,52,1.14,59.21,-61.21,37.33,
143,144,Martin Laird,49,1.13,55.16,-29.35,49.37,
144,147,Dylan Frittelli,49,1.12,54.82,-10.46,48.70,
144,142,Cameron Tringale,52,1.12,58.18,-66.44,21.35,
146,148,Yoshinori Fujimoto,50,1.12,55.90,-40.49,20.50,
147,180,Shugo Imahira,41,1.11,45.61,-13.80,31.39,
148,146,Ryan Fox,49,1.11,54.42,-28.25,35.36,
149,145,Ashun Wu,47,1.11,52.17,-28.93,35.79,
150,143,Fabrizio Zanotti,48,1.11,53.20,-43.43,32.83,
151,149,Shingo Katayama,47,1.11,51.94,-46.27,6.79,
152,138,Ricardo Gouveia,47,1.10,51.84,-37.11,17.52,
153,156,Alejandro Cañizares,50,1.09,54.70,-31.68,41.91,
154,150,Graham DeLaet,44,1.07,47.12,-41.12,37.93,
155,151,Retief Goosen,43,1.05,45.36,-30.32,38.39,
156,157,Johnson Wagner,49,1.05,51.46,-27.69,31.37,
157,211,Ignacio Elvira Mijares,52,1.04,54.29,-22.90,37.82,
158,179,Tommy Fleetwood,52,1.04,54.17,-70.70,25.14,
159,384,Grayson Murray,40,1.04,41.62,-.33,41.95,
160,153,Brad Kennedy,49,1.04,50.83,-29.72,34.60,
161,152,Dean Burmester,50,1.03,51.50,-36.79,30.68,
162,164,Lucas Bjerregaard,52,1.03,53.39,-34.52,19.54,
163,202,Cameron Smith,50,1.02,51.00,-39.90,27.00,
163,155,Yusaku Miyazato,52,1.02,53.04,-41.11,10.45,
165,158,Scott Brown,52,1.02,53.04,-34.79,38.09,
166,163,Haotong Li,52,1.02,52.79,-34.52,37.44,
167,161,Ollie Schniederjans,40,1.01,40.31,-12.13,32.49,
168,154,Pablo Larrazabal,51,1.00,51.21,-45.41,33.74,
169,160,David Howell,52,1.00,52.17,-49.68,19.76,
170,193,David Horsey,51,1.00,51.00,-34.74,28.20,
171,162,Jonas Blixt,52,1.00,51.82,-43.74,49.08,
172,167,Sung Kang,52,.99,51.58,-22.58,42.37,
173,171,Lee Slattery,52,.99,51.48,-37.31,22.75,
174,165,Miguel Tabuena,42,.99,41.53,-22.42,29.54,
175,169,Ricky Barnes,52,.99,51.34,-20.17,41.94,
176,173,Mike Hendry,49,.99,48.27,-18.09,41.01,
177,159,Richie Ramsay,47,.98,46.07,-47.37,27.09,
178,170,Chad Campbell,52,.98,50.71,-28.61,33.06,
179,181,Zecheng Dou,40,.97,38.97,-7.99,30.72,
180,187,C.T. Pan,40,.97,38.92,-11.49,25.65,
181,168,Miguel Angel Jiménez,43,.97,41.76,-53.97,13.96,
182,196,Matthew Southgate,40,.96,38.32,-3.09,37.85,
183,172,Steven Bowditch,52,.96,49.78,-67.44,10.85,
184,197,Jorge Campillo,52,.96,49.75,-18.20,44.15,
185,178,Will Wilcox,44,.95,41.68,-33.03,21.10,
186,174,Thomas Aiken,52,.95,49.20,-36.32,29.49,
187,176,Harold Varner III,52,.95,49.16,-19.68,38.47,
188,177,Adam Hadwin,52,.94,48.88,-35.10,42.22,
189,182,Andrew Loupe,51,.94,47.86,-23.70,36.95,
190,184,Bernard Ritthammer,49,.93,45.48,-12.64,41.45,
191,175,Boo Weekley,52,.93,48.24,-40.24,30.55,
192,186,Romain Langasque,40,.93,37.03,-2.79,38.50,
193,188,Alexander Knappe,40,.92,36.72,-2.76,37.49,
194,185,Prayad Marksaeng,52,.90,46.85,-47.84,13.48,
195,195,Paul Peterson,49,.90,44.01,-19.51,33.48,
196,190,Jordan L Smith,40,.89,35.79,-6.42,32.29,
197,189,Romain Wattel,52,.89,46.44,-37.74,35.56,
198,216,Daisuke Kataoka,51,.89,45.52,-26.81,26.77,
199,191,Hudson Swafford,52,.89,46.33,-25.58,37.62,
200,192,Spencer Levin,52,.89,46.12,-20.46,35.13,
201,194,Clément Sordet,40,.88,35.18,-13.58,17.97,
202,207,Robert Rock,43,.87,37.37,-21.08,31.14,
203,203,Jun-won Park,40,.85,33.97,-8.25,32.41,
204,212,Park Sang-eon,49,.85,41.56,-24.77,31.34,
205,201,Thanyakorn Khrongpha,52,.85,44.10,-26.95,29.49,
206,199,Chris Stroud,52,.84,43.72,-39.11,18.21,
207,205,Jinho Choi,40,.84,33.54,-8.29,29.87,
208,215,Kyoung-Hoon Lee,52,.84,43.59,-30.27,14.38,
209,206,Robert Garrigus,50,.84,41.80,-13.43,37.39,
210,241,Martin Flores,52,.84,43.47,-18.18,39.41,
211,227,David Lipsky,52,.83,43.26,-34.47,31.81,
212,204,Maximilian Kieffer,52,.83,43.22,-28.87,25.28,
213,200,Tomohiro Kondo,48,.83,39.81,-39.25,23.12,
214,209,Marc Warren,52,.83,43.07,-70.45,12.72,
215,387,Chan Shih-chang,43,.82,35.46,-14.17,30.26,
216,198,Richy Werenski,45,.82,37.06,-4.68,39.13,
217,343,Michael Thompson,52,.82,42.65,-19.16,31.47,
218,210,Benjamin Hebert,52,.82,42.55,-40.63,24.95,
219,208,Eddie Pepperell,47,.80,37.66,-47.19,12.13,
220,219,Toshinori Muto,52,.80,41.45,-33.04,16.75,
221,213,David Toms,40,.80,31.86,-24.83,16.15,
222,214,Jung-gon Hwang,50,.80,39.76,-28.23,9.51,
223,218,Zac Blair,52,.78,40.38,-39.91,29.39,
224,217,Morgan Hoffmann,52,.78,40.33,-48.57,18.76,
225,220,Raphael Jacquelin,52,.77,40.26,-26.32,22.06,
226,229,Hiroshi Iwata,52,.77,40.16,-57.14,26.05,
227,222,Peter Hanson,40,.77,30.86,-15.25,22.88,
228,247,Satoshi Kodaira,47,.77,36.03,-35.74,7.95,
229,230,Ryan Brehm,40,.77,30.61,-2.74,29.71,
230,230,Alexander Björk,40,.76,30.50,-5.90,25.80,
231,225,John Huh,52,.76,39.61,-28.16,36.82,
232,228,Haydn Porteous,52,.76,39.50,-23.62,38.32,
233,223,Nathan Holman,48,.76,36.43,-23.48,16.51,
234,235,Greg Chalmers,51,.76,38.68,-22.47,32.24,
235,226,Lucas Glover,52,.76,39.43,-17.63,31.00,
236,233,Sam Walker,40,.76,30.29,-10.34,23.83,
237,221,Peter Uihlein,49,.75,36.62,-31.99,18.73,
238,232,Blayne Barber,52,.75,38.81,-23.29,38.27,
239,257,Katsumasa Miyamoto,51,.75,38.04,-30.78,21.74,
240,224,Martin Piller,49,.74,36.50,-24.21,21.39,
241,236,Brett Stegmaier,52,.74,38.67,-16.98,24.10,
242,237,Shaun Norris,52,.74,38.36,-17.45,25.51,
243,240,Callum Shinkwin,42,.73,30.65,-14.00,21.56,
244,244,Dan McCarthy,40,.72,28.99,-2.63,28.80,
245,254,Michael Lorenzo-Vera,46,.72,33.05,-21.76,22.29,
246,234,Mikko Ilonen,50,.72,35.89,-44.62,31.85,
247,268,Darren Fichardt,52,.72,37.31,-23.96,26.91,
248,239,Davis Love III,40,.72,28.62,-24.69,7.02,
249,246,Damien Perrier,40,.71,28.57,-2.83,26.81,
250,243,Geoff Ogilvy,42,.71,29.96,-40.83,15.70,
251,242,Danny Chia,52,.71,36.87,-21.08,21.56,
252,238,Nicholas Lindheim,45,.71,31.90,-13.13,23.75,
253,248,Wen-Tang Lin,40,.71,28.35,-12.14,16.70,
254,251,Tyrone Van Aswegen,52,.70,36.35,-16.51,25.37,
255,249,Ken Duke,50,.70,34.82,-15.24,29.98,
256,285,Richard Green,48,.69,33.33,-31.93,12.67,
257,250,Peter Malnati,52,.69,35.99,-26.41,15.54,
258,269,WC Liang,41,.69,28.36,-27.73,15.99,
259,258,Matt Wallace,40,.69,27.51,-3.78,28.97,
260,259,Gavin Kyle Green,40,.69,27.47,-6.73,26.96,
261,252,Stewart Cink,45,.69,30.86,-29.06,14.92,
262,265,Greg Owen,52,.68,35.55,-29.82,22.32,
263,267,Steve Marino,47,.68,32.00,-16.74,24.66,
264,261,Felipe Aguilar,51,.68,34.48,-23.05,29.60,
265,263,Derek Fathauer,52,.68,35.11,-29.94,26.70,
266,256,Shawn Stefani,52,.67,35.06,-41.16,20.42,
267,287,Andres Gonzales,52,.67,34.96,-19.58,29.39,
268,245,Sebastien Gros,46,.67,30.85,-20.15,9.21,
269,260,Prom Meesawat,52,.67,34.81,-35.40,17.68,
270,283,Adrian Otaegui,52,.67,34.78,-8.91,32.11,
271,272,Rhein Gibson,52,.67,34.76,-16.44,23.07,
272,264,Jason Gore,52,.67,34.71,-33.68,16.32,
272,255,Hunter Mahan,48,.67,32.04,-79.16,4.91,
274,262,SSP Chawrasia,52,.66,34.44,-29.62,25.25,
275,271,Graeme Storm,52,.66,34.40,-26.76,14.36,
276,266,Seamus Power,46,.66,30.42,-4.88,28.93,
276,252,Koumei Oda,52,.66,34.39,-48.96,8.32,
278,270,Gary Boyd,40,.66,26.42,-14.81,12.08,
279,276,Bud Cauley,40,.66,26.38,-14.04,28.70,
280,385,Robert Karlsson,48,.66,31.61,-31.62,19.81,
281,293,Whee Kim,52,.66,34.15,-16.38,24.52,
282,273,Ernie Els,52,.65,33.86,-42.28,25.83,
283,284,Steve Wheatcroft,52,.65,33.78,-19.93,25.43,
284,275,Nino Bertasio,41,.65,26.46,-5.78,20.84,
285,309,Eduardo De La Riva,49,.64,31.60,-19.03,15.95,
286,278,Dominic Bozzelli,40,.64,25.71,-3.58,25.88,
287,297,Scott Stallings,50,.64,31.81,-26.68,22.20,
288,289,Jacques Blaauw,48,.63,30.47,-19.58,24.43,
289,454,Chris Paisley,50,.63,31.70,-9.31,25.05,
290,288,Espen Kofstad,40,.63,25.20,-2.26,26.29,
291,273,Trey Mullinax,43,.63,27.08,-5.93,24.55,
292,327,Jeff Winther,43,.63,27.05,-11.71,18.06,
293,286,Paul Dunne,40,.63,25.11,-6.15,23.19,
294,279,Pelle Edberg,52,.63,32.55,-24.50,13.55,
295,282,Johan Carlsson,52,.63,32.51,-14.93,30.83,
295,293,Joel Stalter,40,.63,25.01,-2.32,24.12,
297,290,Chad Collins,50,.62,31.20,-15.93,25.16,
298,277,Nick Watney,40,.62,24.68,-42.59,0,
299,280,George McNeill,52,.62,32.02,-43.84,10.59,
300,291,Seung-Yul Noh,52,.61,31.60,-36.26,21.64,
301,281,Jaco Ahlers,46,.61,27.84,-22.48,19.24,
302,305,Brett Rumford,41,.60,24.77,-18.19,16.36,
303,299,Kyle Stanley,52,.60,31.34,-15.37,24.24,
304,296,Y.E. Yang,43,.60,25.79,-17.79,10.59,
305,311,J.T. Poston,40,.60,23.95,-.45,24.40,
306,329,Hyung-Sung Kim,52,.60,30.94,-34.96,10.37,
306,306,Adilson da Silva,51,.60,30.34,-19.66,21.80,
308,292,Pat Perez,40,.59,23.75,-33.84,1.59,
309,328,Jason Scrivener,52,.59,30.88,-16.08,21.03,
310,304,Sebastian Soderberg,40,.59,23.52,-10.48,17.40,
311,303,Tom Hoge,52,.59,30.55,-20.76,15.81,
312,307,Roope Kakko,40,.59,23.42,-16.77,8.72,
313,295,Richard Sterne,47,.58,27.48,-19.38,27.90,
314,339,Phachara Khongwatmai,45,.58,26.21,-12.37,9.10,
315,312,Sam Saunders,52,.58,30.23,-22.91,16.74,
316,300,Robert Dinwiddie,46,.58,26.46,-11.39,16.09,
317,308,Brad Fritsch,45,.57,25.85,-14.68,21.00,
318,301,Zander Lombard,51,.57,29.26,-9.41,26.89,
319,317,Ryutaro Nagano,49,.57,28.10,-16.33,15.92,
320,352,Atomu Shigenaga,40,.57,22.92,-8.68,17.11,
321,313,Luke List,52,.57,29.74,-9.34,31.02,
322,321,Tadahiro Takayama,48,.57,27.36,-16.38,18.05,
323,316,Nick Cullen,40,.57,22.78,-16.07,13.50,
324,313,Joakim Lagergren,49,.57,27.89,-18.16,17.35,
325,298,Matt Every,44,.57,24.98,-48.72,6.59,
326,325,Gunn Charoenkul,40,.56,22.56,-5.81,20.21,
327,320,Matteo Manassero,51,.56,28.54,-10.35,27.80,
328,302,Trevor Fisher Jr,51,.56,28.54,-25.17,17.90,
329,326,Brian Campbell,40,.56,22.35,-3.40,20.78,
330,654,Brendan Jones,47,.56,26.24,-12.93,18.16,
331,355,Austin Cook,40,.55,22.10,-10.56,14.31,
332,330,James Heath,40,.55,22.07,-7.12,16.80,
333,331,Thomas Detry,40,.55,22.06,-.20,22.26,
334,342,Magnus Carlsson,52,.55,28.66,-19.30,19.19,
335,390,Mackenzie Hughes,40,.55,21.96,-1.44,20.39,
336,318,Chesson Hadley,52,.55,28.44,-32.96,18.30,
337,323,Mikko Korhonen,42,.54,22.85,-15.18,13.27,
338,324,Brendon Todd,52,.54,28.22,-66.74,0,
339,335,Duncan Stewart,43,.54,23.19,-2.31,23.51,
340,315,Sangmoon Bae,40,.54,21.55,-50.62,0,
341,319,Rory Sabbatini,49,.54,26.29,-33.16,5.69,
342,417,Kevin Tway,49,.54,26.26,-9.07,21.57,
343,310,Marcel Siem,51,.53,27.14,-48.48,20.39,
344,332,Bronson Burgoon,52,.53,27.59,-17.18,16.83,
345,337,Aaron Rai,40,.53,21.21,-1.65,19.74,
346,515,Ippei Koike,41,.53,21.72,-7.47,15.39,
347,333,Masahiro Kawamura,52,.53,27.52,-15.49,18.90,
348,348,Chris Hanson,46,.53,24.29,-7.44,21.42,
349,360,Sam Ryder,40,.53,21.11,-3.41,17.71,
350,352,Jonathan Randolph,52,.53,27.42,-12.17,23.66,
351,501,Nate Lashley,40,.53,21.03,-3.36,18.11,
352,336,Christofer Blomstrand,40,.53,21.00,-3.38,20.38,
353,351,Adrien Saddier,40,.52,20.98,-3.08,21.07,
353,345,Rick Lamb,40,.52,20.98,,20.98,
355,362,Tim Wilkinson,52,.52,27.21,-8.52,26.63,
356,389,Ockert Strydom,40,.52,20.78,-6.02,16.61,
357,334,Cho Min-jun,51,.52,26.48,-15.11,17.35,
358,322,Gary Stal,51,.52,26.38,-41.18,7.40,
359,338,Tyler Aldridge,52,.52,26.81,-14.24,15.96,
360,339,Michael Kim,52,.52,26.80,-14.39,19.15,
361,349,Matthieu Pavon,40,.51,20.29,-1.37,21.66,
362,391,Kelly Kraft,50,.51,25.28,-13.86,16.80,
363,341,Nick Taylor,52,.51,26.28,-22.36,20.46,
364,346,Siddikur Rahman,40,.50,20.15,-13.41,10.20,
365,436,Xander Schauffele,40,.50,20.12,-.28,20.40,
366,350,Christiaan Bezuidenhout,40,.50,20.11,-6.63,24.98,
367,401,Matthew Millar,40,.50,20.10,-11.22,9.35,
368,356,Pep Angles,40,.50,20.06,-2.58,18.73,
369,344,Ryan Armour,44,.50,21.99,-12.51,24.01,
370,368,Carlos Pigem,45,.50,22.48,-9.90,16.46,
370,354,Ben Crane,49,.50,24.48,-21.85,22.57,
372,396,Brandon Hagy,40,.50,19.89,-2.41,19.92,
373,419,Thomas Linard,46,.50,22.86,-15.19,10.29,
374,365,John Hahn,46,.50,22.85,-14.29,9.93,
375,373,Rod Pampling,50,.50,24.76,-27.42,7.74,
376,370,Shunsuke Sonoda,50,.50,24.76,-10.46,20.51,
377,347,Yosuke Tsukada,51,.50,25.24,-12.28,20.53,
378,357,Justin Walters,52,.49,25.64,-12.50,23.88,
379,415,Ryuko Tokimatsu,40,.49,19.70,-2.95,18.11,
380,366,Jose-Filipe Lima,40,.49,19.54,-3.16,18.18,
381,372,Julián Etulain,52,.49,25.33,-12.42,23.19,
382,383,Rob Oppenheim,50,.48,24.22,-10.91,17.36,
382,359,J.J. Henry,52,.48,25.19,-24.22,7.38,
384,378,Darius Van Driel,40,.48,19.35,-6.14,11.97,
385,364,Michio Matsumura,49,.48,23.70,-20.37,3.28,
386,375,Simon Forsstrom,40,.48,19.33,-3.57,15.69,
387,380,Ben Stow,40,.48,19.28,-1.59,19.84,
388,361,Cameron Percy,47,.48,22.63,-16.14,14.63,
389,363,Thomas Bjørn,42,.48,20.20,-33.99,9.40,
390,358,Henrik Norlander,47,.48,22.59,-15.15,9.83,
391,370,Borja Virto Astudillo,52,.48,24.98,-15.75,6.07,
392,395,Wonjoon Lee,40,.48,19.21,-9.45,9.74,
393,409,Will MacKenzie,45,.48,21.58,-21.12,19.90,
394,381,Stuart Appleby,40,.48,19.14,-20.95,20.50,
395,472,Mark Haastrup,40,.48,19.05,-2.38,16.83,
396,368,Camilo Villegas,52,.47,24.69,-36.69,12.40,
397,404,I J Jang,52,.47,24.64,-24.84,5.32,
398,377,Keith Horne,52,.47,24.53,-23.93,12.59,
399,376,Adam Bland,48,.47,22.59,-20.98,8.29,
400,386,David Drysdale,52,.47,24.41,-18.29,15.64,
401,411,Daniel Im,48,.47,22.34,-14.66,17.77,
402,392,Renato Paratore,52,.46,24.10,-8.79,20.72,
403,564,Miguel Angel Carballo,52,.46,23.89,-10.47,17.24,
404,480,Ryan Blaum,45,.46,20.65,-7.72,17.43,
404,374,Matthew Griffin,52,.46,23.87,-14.67,21.93,
404,382,Ryan Evans,46,.46,21.11,-6.56,14.36,
407,448,Grégory Havret,52,.46,23.82,-20.81,15.53,
408,379,Scott Pinckney,52,.46,23.79,-26.56,10.11,
409,421,Nicholas Fung,52,.46,23.76,-9.26,14.58,
409,367,Brendon de Jonge,52,.46,23.76,-44.73,8.79,
411,399,Shunya Takeyasu,40,.45,18.16,-2.86,21.02,
412,402,Mark Anderson,40,.45,18.13,-2.68,16.97,
412,394,Dominic Foos,40,.45,18.13,-8.26,10.05,
414,388,Ross McGowan,48,.45,21.66,-18.52,13.85,
415,400,Mark Hubbard,52,.45,23.35,-13.36,19.31,
416,455,Jean Hugo,48,.45,21.46,-19.44,7.14,
417,408,Rodolfo Cazaubón,48,.45,21.41,-11.42,12.92,
418,407,Azuma Yano,46,.45,20.49,-7.43,17.57,
419,398,Daniel Brooks,52,.45,23.15,-14.12,21.02,
420,393,Angelo Que,51,.44,22.58,-23.49,10.03,
421,405,Vaughn Groenewald,48,.44,21.16,-14.49,8.33,
422,410,Oliver Lindell,40,.44,17.61,-2.50,16.54,
423,403,Sang-hee Lee,52,.44,22.88,-15.73,19.02,
424,413,Oscar Zetterwall,40,.44,17.60,-1.24,18.84,
425,428,Tim Herron,41,.44,17.91,-7.23,12.68,
426,418,Sutijet Kooratanapis,43,.44,18.75,-7.95,16.80,
427,414,P. Tangkamolpraser,52,.43,22.39,-15.54,20.33,
428,397,Yuki Inamori,45,.43,19.23,-12.76,7.21,
429,412,Lasse Jensen,48,.43,20.43,-9.52,17.11,
